!Marinov, N. M, "A Detailed Chemical Kinetic Model for High Temperature Ethanol Oxidation"
!Int. J. Chem. Kinet. 31:183-220 (1999); 
!Lawrence Livermore National Laboratory, Livermore, CA, 
!UCRL-JC-131657
!UCRL-WEB-204236
!Review and release date: May 19, 2004.
!Date: Mon, 26 Apr 1999 15:25:31 -0700 (PDT)
!From: "Nick M. Marinov" <marinov@west.llnl.gov>
!
bcp22              2   630.4       6.18      0.0       0.0       1.0
cpcpyl11           2   630.4       6.18      0.0       0.0       1.0
cpcpyl12           2   630.4       6.18      0.0       0.0       1.0
difulvene          2   630.4       6.18      0.0       0.0       1.0
c10h7ch2           2   660.00      6.350     0.000     0.000     1.000 ! nmm
c10h7oh            2   663.45      6.362     0.000     0.000     1.000
c10h7ch3           2   660.0       6.350     0.000     0.000     1.000 ! nmm   
c11h8              2   660.0       6.350     0.000     0.000     1.000
c11h7              2   660.0       6.350     0.000     0.000     1.000
flrnthn            2   812.3       7.170     0.000     0.000     1.000 ! nmm
naphbenz           2   812.3       7.170     0.000     0.000     1.000
anthracn           2   772.0       6.960     0.000     25.40     1.000
ch3indene          2   625.0       6.150     0.000     0.000     1.000
ch3indenyl         2   625.0       6.150     0.000     0.000     1.000
c9h7ch3            2   625.0       6.150     0.000     0.000     1.000
c9h6ch3            2   625.0       6.150     0.000     0.000     1.000
c9h6o              2   625.0       6.150     0.000     0.000     1.000
indench3           2   625.0       6.150     0.000     0.000     1.000
indench2           2   625.0       6.150     0.000     0.000     1.000
ch3phnthrn         2   783.9       6.995     0.000     0.000     1.000
phnthrol-1         2   783.9       6.995     0.000     0.000     1.000
phnthrol-9         2   783.9       6.995     0.000     0.000     1.000
phnthroxy-1        2   783.9       6.995     0.000     0.000     1.000
phnthroxy-9        2   783.9       6.995     0.000     0.000     1.000     
phnthrn            2   772.0       6.960     0.000     38.80     1.000
bz(a)ndene         2   772.0       6.960     0.000     0.000     1.000
bz(a)ndnyl         2   772.0       6.960     0.000     0.000     1.000
bnzofulv           2   772.0       6.960     0.000     0.000     1.000
bzondcrb           2   772.0       6.960     0.000     0.000     1.000
c14h10             2   772.0       6.960     0.000     0.000     1.000
naphfulv           2   772.0       6.960     0.000     0.000     1.000   
phnthryl-1         2   772.0       6.960     0.000     38.80     1.000 ! nmm
phnthryl-9         2   772.0       6.960     0.000     38.80     1.000
pyrene             2   834.9       7.240     0.000     0.000     1.000 ! nmm
dindnyl            2   834.9       7.240     0.000     0.000     1.000
chrysene           2   834.9       7.240     0.000     0.000     1.000
cyp(cd)pyrene      2   862.0       7.382     0.000     0.000     1.000
hc4-p(def)pthn     2   834.9       7.240     0.000     0.000     1.000
hc4-p(def)pthyl    2   834.9       7.240     0.000     0.000     1.000
ch3-4hc15h9        2   834.9       7.240     0.000     0.000     1.000
pyrenyl            2   834.9       7.240     0.000     0.000     1.000 ! nmm
dhpyrene           2   834.9       7.240     0.000     0.000     1.000
benzoap            2   832.5       7.550     1.400     0.000     1.000 ! nmm
bz(a)phnthrn       2   832.5       7.550     0.000     0.000     1.000
bz(ghi)fln         2   832.5       7.550     0.000     0.000     1.000
biphenyl           2   676.5       6.310     0.000     0.000     1.000
cypdrbenz          2   676.5       6.310     0.000     0.000     1.000
obphnyl            2   676.5       6.310     0.000     0.000     1.000
phoph              2   676.5       6.310     0.000     0.000     1.000
phohph             2   676.5       6.310     0.000     0.000     1.000
cpentacd           2   832.5       7.550     0.000     0.000     1.000
acenphthln         2   695.4       6.760     0.000     0.000     1.000 ! nmm
acenphthyl         2   695.4       6.760     0.000     0.000     1.000
indene             2   588.6       5.960     0.650     0.000     1.000 ! nmm
indenyl            2   588.6       5.960     0.000     0.000     1.000 ! nmm
indylin            2   588.6       5.960     0.000     0.000     1.000
ch3ndene           2   588.6       5.960     0.000     0.000     1.000 ! nmm
ch3ndnyl           2   588.6       5.960     0.000     0.000     1.000 ! nmm
ch3flrne           2   712.6       6.890     0.000     0.000     1.000
ch3flrnl           2   712.6       6.890     0.000     0.000     1.000
fluorene           2   712.6       6.890     0.000     0.000     1.000
fluoryl            2   712.6       6.890     0.000     0.000     1.000
ch2flrne           2   712.6       6.890     0.000     0.000     1.000       
bnzcpd             2   783.800     6.640     0.000     0.000     1.000
bnzcpdyl           2   783.800     6.640     0.000     0.000     1.000
bibenzyl           2   783.800     6.640     0.000     0.000     1.000 ! nmm
stilbene           2   772.0       6.960     0.000     0.000     1.000 ! nmm
stilbnrd           2   772.0       6.960     0.000     0.000     1.000 ! nmm 
anthracn           2   772.0       6.960     0.000     0.000     1.000 ! nmm
dhanthrn           2   772.0       6.960     0.000     0.000     1.000 
obzyltol           2   772.0       6.960     0.000     0.000     1.000
obzyltlr           2   772.0       6.960     0.000     0.000     1.000
dmdp               2   712.6       6.890     0.000     0.000     1.000
dmdprd             2   712.6       6.890     0.000     0.000     1.000
ch                 1    80.000     2.750     0.000     0.000     0.000
ch2                1   144.000     3.800     0.000     0.000     0.000
sch2               1   144.000     3.800     0.000     0.000     0.000
ch2(s)             1   144.000     3.800     0.000     0.000     0.000
ch2cychch          2   373.700     4.790     0.000     0.000     1.000
ch2chcch           2   373.700     4.790     0.000     0.000     1.000 ! nmm 
ch2chcch2          2   373.700     4.790     0.000     0.000     1.000 ! nmm 
ch3ccch2           2   357.100     4.720     0.000     0.000     1.000
ch3chcch2          2   357.100     4.720     0.000     0.000     1.000 
ch2ch2cch          2   373.700     4.790     0.000     0.000     1.000 ! nmm
ch2chch2           2   316.000     4.220     0.000     0.000     1.000 ! nmm 
ac3h5              2   316.000     4.220     0.000     0.000     1.000
ch2chchch          2   357.100     4.720     0.000     0.000     1.000 ! nmm 
chchchch           2   357.100     4.720     0.000     0.000     1.000 ! nmm
cyc4h6             2   357.100     4.720     0.000     0.000     1.000
cyc3h3ch3          2   357.100     4.720     0.000     0.000     1.000  
ch2chchch2         2   357.100     4.720     0.000     0.000     1.000 ! nmm 
ch2co              2   436.000     3.970     0.000     0.000     2.000
hcooh              2   436.000     3.970     0.000     0.000     2.000
ch2o               2   498.000     3.590     0.000     0.000     2.000
hcoh               2   498.000     3.590     0.000     0.000     1.000
h2co               2   498.000     3.590     0.000     0.000     2.000
ch2oh              2   417.000     3.690     1.700     0.000     2.000
ch2hco             2   436.000     3.970     0.000     0.000     2.000
chocho             2   440.200     4.010     0.000     0.000     2.000 ! nmm
choco              2   440.200     4.010     0.000     0.000     2.000 ! nmm
ch3                1   144.000     3.800     0.000     0.000     0.000
ch3cc              2   252.000     4.760     0.000     0.000     1.000 ! jam
ch3chcch           2   373.700     4.790     0.000     0.000     1.000 ! nmm
ch3ccch2           2   357.100     4.720     0.000     0.000     1.000 ! nmm 
ch3ccch3           2   357.100     4.720     0.000     0.000     1.000 ! nmm 
ch3cch2            2   316.000     4.220     0.000     0.000     1.000 ! nmm 
sc3h5              2   316.000     4.220     0.000     0.000     1.000 
ch3chch            2   316.000     4.220     0.000     0.000     1.000 ! nmm 
pc3h5              2   316.000     4.220     0.000     0.000     1.000
ch3ch2cch          2   357.100     4.720     0.000     0.000     1.000 ! nmm 
ch3hco             2   436.000     3.970     0.000     0.000     2.000
ch3co              2   436.000     3.970     0.000     0.000     2.000
ch3o               2   417.000     3.690     1.700     0.000     2.000
ch3oh              2   481.800     3.626     0.000     0.000     1.000 ! sve
ch4                2   141.400     3.746     0.000     2.600    13.000
ch4o               2   417.000     3.690     1.700     0.000     2.000
cn                 1    75.000     3.856     0.000     0.000     1.000 ! ois
cnc                1   232.400     3.828     0.000     0.000     1.000 ! ois
cnn                1   232.400     3.828     0.000     0.000     1.000 ! ois
co                 1    98.100     3.650     0.000     1.950     1.800
co2                1   244.000     3.763     0.000     2.650     2.100
f                  0    80.000     2.750     0.000     0.000     0.000
f2                 1   125.700     3.301     0.000     1.600     3.800
h                  0   145.000     2.050     0.000     0.000     0.000
gah                1   335.500     4.240     0.000     0.000     1.000 ! mec
h2c4o              2   357.000     5.180     0.000     0.000     1.000 ! jam
h2                 1    38.000     2.920     0.000     0.790   280.000
h2ccc              2   265.300     3.721     0.000     0.000     1.000 ! *
h2ccc(s)           2   265.300     3.721     0.000     0.000     1.000 ! *
h2ccch             2   252.000     4.760     0.000     0.000     1.000 ! jam
h2cccch            2   357.100     4.720     0.000     0.000     1.000 ! nmm 
h2cccch2           2   357.100     4.720     0.000     0.000     1.000 ! nmm 
h2ccccch           1   408.000     5.200     0.000     0.000     1.000 ! nmm
h2cn               1   569.000     3.630     0.000     0.000     1.000 ! os/jm
h2no               2   116.700     3.492     0.000     0.000     1.000 ! jam
h2o                2   572.400     2.605     1.844     0.000     4.000
h2o2               2   107.400     3.458     0.000     0.000     3.800
h2s                2   301.000     3.600     0.000     0.000     1.000 ! ois
hc2n2              1   349.000     4.361     0.000     0.000     1.000 ! ois
hcchcch            2   357.100     4.720     0.000     0.000     1.000 ! nmm 
hcco               2   150.000     2.500     0.000     0.000     1.000 ! *
hccoh              2   436.000     3.970     0.000     0.000     2.000
hccchcch           2   408.000     5.200     0.000     0.000     1.000 ! nmm
hcn                1   569.000     3.630     0.000     0.000     1.000 ! ois
hco                2   498.000     3.590     0.000     0.000     0.000
hco+               1   498.000     3.590     0.000     0.000     0.000
he                 0    10.200     2.576     0.000     0.000     0.000 ! *
hf                 1   330.000     3.148     1.920     2.460     1.000 ! sv/mec
hf0                1   352.000     2.490     1.730     0.000     5.000
hf1                1   352.000     2.490     1.730     0.000     5.000
hf2                1   352.000     2.490     1.730     0.000     5.000
hf3                1   352.000     2.490     1.730     0.000     5.000
hf4                1   352.000     2.490     1.730     0.000     5.000
hf5                1   352.000     2.490     1.730     0.000     5.000
hf6                1   352.000     2.490     1.730     0.000     5.000
hf7                1   352.000     2.490     1.730     0.000     5.000
hf8                1   352.000     2.490     1.730     0.000     5.000
hcno               2   232.400     3.828     0.000     0.000     1.000 ! jam
hocn               2   232.400     3.828     0.000     0.000     1.000 ! jam
hnco               2   232.400     3.828     0.000     0.000     1.000 ! ois
hnno               2   232.400     3.828     0.000     0.000     1.000 ! *
hno                2   116.700     3.492     0.000     0.000     1.000 ! *
hnoh               2   116.700     3.492     0.000     0.000     1.000 ! jam
ho2                2   107.400     3.458     0.000     0.000     1.000 ! *
hso2               2   252.000     4.290     0.000     0.000     1.000 ! ois
n                  0    71.400     3.298     0.000     0.000     0.000 ! *
n2                 1    97.530     3.621     0.000     1.760     4.000
n2h2               2    71.400     3.798     0.000     0.000     1.000 ! *
n2h3               2   200.000     3.900     0.000     0.000     1.000 ! *
n2h4               2   205.000     4.230     0.000     4.260     1.500
n2o                1   232.400     3.828     0.000     0.000     1.000 ! *
ncn                1   232.400     3.828     0.000     0.000     1.000 ! ois
nco                1   232.400     3.828     0.000     0.000     1.000 ! ois
nh                 1    80.000     2.650     0.000     0.000     4.000
nh2                2    80.000     2.650     0.000     2.260     4.000
nh3                2   481.000     2.920     1.470     0.000    10.000
nnh                2    71.400     3.798     0.000     0.000     1.000 ! *
no                 1    97.530     3.621     0.000     1.760     4.000
ncno               2   232.400     3.828     0.000     0.000     1.000 ! ois
no2                2   200.000     3.500     0.000     0.000     1.000 ! *
o                  0    80.000     2.750     0.000     0.000     0.000
o2                 1   107.400     3.458     0.000     1.600     3.800
o3                 2   180.000     4.100     0.000     0.000     2.000
oh                 1    80.000     2.750     0.000     0.000     0.000
s                  0   847.000     3.839     0.000     0.000     0.000 ! ois
s2                 1   847.000     3.900     0.000     0.000     1.000 ! ois
sh                 1   847.000     3.900     0.000     0.000     1.000 ! ois
so                 1   301.000     3.993     0.000     0.000     1.000 ! ois
so2                2   252.000     4.290     0.000     0.000     1.000 ! ois
so3                2   378.400     4.175     0.000     0.000     1.000 ! ois
sih4               2   207.6       4.084     0.000     0.000     1.000 ! mec
sih3               2   170.3       3.943     0.000     0.000     1.000 ! mec
sih2               2   133.1       3.803     0.000     0.000     1.000 ! mec
sih                1    95.8       3.662     0.000     0.000     1.000 ! mec
si                 0  3036.        2.910     0.000     0.000     0.000 ! mec
si2h6              2   301.3       4.828     0.000     0.000     1.000 ! mec
si2h5              2   306.9       4.717     0.000     0.000     1.000 ! mec
si2h4              2   312.6       4.601     0.000     0.000     1.000 ! mec
si2h3              2   318.2       4.494     0.000     0.000     1.000 ! mec
si2h2              2   323.8       4.383     0.000     0.000     1.000 ! mec
si2                1  3036.        3.280     0.000     0.000     1.000 ! mec
si3                2  3036.        3.550     0.000     0.000     1.000 ! mec
sif3               2   309.6       4.359     0.000     0.000     1.000 ! mec
sif3nh2            2   231.0       4.975     0.000     0.000     1.000 ! mec
sif4               2   171.9       4.880     0.000     0.000     1.000 ! sve
sihf3              2   180.8       4.681     0.000     0.000     1.000 ! mec
h2sisih2           2   312.6       4.601     0.000     0.000     1.000 ! mec
h3sisih            2   312.6       4.601     0.000     0.000     1.000 ! mec
si3h8              2   331.2       5.562     0.000     0.000     1.000 ! mec
ash3               2   259.8       4.145     0.000     0.000     1.000 ! mec
as2                1   1045.5      5.510     0.000     0.000     1.000 ! mec
game3              2   378.2       5.52      0.000     0.000     1.000 ! mec
game2              2   675.8       5.22      0.000     0.000     1.000 ! mec
game               2   972.7       4.92      0.000     0.000     1.000 ! mec
ga                 0  2961.8       4.62      0.000     0.000     0.000 ! mec
k                  0   850.        4.25      0.000     0.000     1.000 ! singh
koh                2  1213.        4.52      0.000     0.000     1.000 ! singh
ko2                2  1213.        4.69      0.000     0.000     1.000 ! singh
kh                 1    93.3       3.542     0.000     0.000     1.000 ! singh
k+                 0   850.        4.25      0.000     0.000     1.000 ! singh
e                  0   850.        425.      0.000     0.000     1.000 ! singh
kcl                1  1989.        4.186     0.000     0.000     1.000 ! singh
cl                 0   130.8       3.613     0.000     0.000     1.000 ! singh
cl-                0   130.8       3.613     0.000     0.000     1.000 ! singh
hcl                1   344.7       3.339     1.084     0.000     1.000 ! singh
ko                 1   383.0       3.812     0.000     0.000     1.000 ! singh
